X,Y,Z,pos
-208,105,-22,lateral R
-214,109,-28,lateral R
-209,112,-13,lateral R
-211,107,-18,lateral R
-203,111,-22,lateral R
-210,110,-19,lateral R
-212,112,-22,lateral R
-216,107,-27,lateral R
-212,108,-24,lateral R
-214,110,-27,lateral R
-216,111,-29,lateral R
-210,112,-10,lateral R
-203,111,-14,lateral R
-207,113,-6,lateral R
-210,113,-22,lateral R
-209,113,-20,lateral R
-207,112,-19,lateral R
-211,110,-14,lateral R
-207,111,-18,lateral R
-206,110,-10,lateral R
-208,113,-24,lateral R
-214,114,-19,lateral R
-210,111,-16,lateral R
-214,110,-24,lateral R
-217,113,-23,lateral R
-208,112,-18,lateral R
-212,114,-15,lateral R
-209,113,-12,lateral R
-208,115,-17,lateral R
-219,110,-29,lateral R
-211,110,-8,lateral R
-211,109,-22,lateral R
-208,114,-17,lateral R
-216,107,-25,lateral R
-208,112,-12,lateral R
-213,106,-23,lateral R
-208,112,-11,lateral R
-210,110,-11,lateral R
-208,113,-10,lateral R
-215,106,-26,lateral R
-214,110,-23,lateral R
-211,112,-17,lateral R
-215,108,-28,lateral R
-216,107,-23,lateral R
-205,108,-17,lateral R
-212,108,-23,lateral R
-210,111,-15,lateral R
-217,110,-27,lateral R
-209,111,-19,lateral R
-215,111,-11,lateral R
-211,106,-8,lateral R
-218,103,-16,lateral R
-216,102,-21,lateral R
-210,107,-22,lateral R
-214,110,-15,lateral R
-208,113,-12,lateral R
-207,115,-8,lateral R
-211,116,-23,lateral R
-206,110,-30,lateral R
-212,111,-24,lateral R
-203,114,-25,lateral R
-212,114,-17,lateral R
-215,109,-23,lateral R
-212,107,-19,lateral R
-207,110,-10,lateral R
-211,116,-12,lateral R
-212,110,-27,lateral R
-209,110,-15,lateral R
-212,111,-2,lateral R
-211,111,-16,lateral R
-210,110,-9,lateral R
-209,112,-11,lateral R
-216,110,-19,lateral R
-211,108,-17,lateral R
-208,111,-14,lateral R
-215,107,-25,lateral R
-213,108,-21,lateral R
-208,108,-15,lateral R
-213,109,-6,lateral R
-210,109,-11,lateral R
-217,110,-24,lateral R
-208,109,-13,lateral R
-216,107,-16,lateral R
-213,108,-21,lateral R
-212,109,-24,lateral R
-211,107,-18,lateral R
-220,106,-24,lateral R
-212,111,-13,lateral R
-211,108,-20,lateral R
-217,108,-27,lateral R
-207,110,-20,lateral R
-211,111,-2,lateral R
-215,112,-10,lateral R
-214,112,-13,lateral R
-214,110,-16,lateral R
-222,108,-19,lateral R
-227,105,-8,lateral R
-220,98,-20,lateral R
-214,101,-19,lateral R
-209,108,-14,lateral R
-205,113,-9,lateral R
-214,108,-27,lateral R
-207,107,-23,lateral R
-208,113,-15,lateral R
-206,116,-16,lateral R
-214,104,-28,lateral R
-209,106,-26,lateral R
-211,105,-29,lateral R
-209,107,-29,lateral R
-212,105,-30,lateral R
-208,104,-34,lateral R
-206,103,-20,lateral R
-209,107,-32,lateral R
-215,111,-12,lateral R
-215,110,-29,lateral R
-216,106,-30,lateral R
-220,103,-26,lateral R
-215,104,-21,lateral R
-210,102,-36,lateral R
-209,102,-23,lateral R
-207,99,-37,lateral R
-218,104,-33,lateral R
-215,104,-30,lateral R
-214,100,-28,lateral R
-209,100,-39,lateral R
-214,96,-34,lateral R
-210,100,-32,lateral R
-211,102,-30,lateral R
-209,102,-26,lateral R
-214,100,-26,lateral R
-210,102,-27,lateral R
-215,101,-26,lateral R
-219,101,-30,lateral R
-218,106,-32,lateral R
-213,103,-22,lateral R
-216,98,-30,lateral R
-214,97,-40,lateral R
-214,103,-25,lateral R
-210,110,-31,lateral R
-219,108,-19,lateral R
-215,99,-34,lateral R
-211,101,-20,lateral R
-211,103,-17,lateral R
-215,105,-22,lateral R
-217,102,-24,lateral R
-216,101,-28,lateral R
-216,105,-21,lateral R
-216,106,-26,lateral R
-219,100,-28,lateral R
-212,101,-33,lateral R
-216,104,-25,lateral R
-208,105,-14,lateral R
-219,106,-14,lateral R
-213,102,-24,lateral R
-218,104,-29,lateral R
-213,101,-24,lateral R
-211,104,-18,lateral R
-209,104,-22,lateral R
-209,105,-15,lateral R
-212,107,-26,lateral R
-216,100,-29,lateral R
-215,103,-36,lateral R
-214,105,-12,lateral R
-214,107,-18,lateral R
-216,105,-18,lateral R
-211,103,-32,lateral R
-215,103,-13,lateral R
-214,102,-32,lateral R
-211,102,-26,lateral R
-215,101,-28,lateral R
-214,104,-38,lateral R
-218,103,-31,lateral R
-219,100,-28,lateral R
-215,102,-10,lateral R
-212,103,-21,lateral R
-219,102,-29,lateral R
-221,106,-33,lateral R
-211,108,-15,lateral R
-210,106,-29,lateral R
-215,104,-19,lateral R
-214,106,-11,lateral R
-209,105,-14,lateral R
-212,105,-19,lateral R
-213,104,-19,lateral R
-215,105,-13,lateral R
-220,104,-29,lateral R
-214,102,-24,lateral R
-214,107,-25,lateral R
-209,103,-23,lateral R
-216,102,-17,lateral R
-208,104,-25,lateral R
-214,108,-23,lateral R
-211,103,-20,lateral R
-212,103,-25,lateral R
-216,105,-23,lateral R
-217,103,-28,lateral R
-216,104,-29,lateral R
-219,103,-27,lateral R
-211,104,-18,lateral R
-216,105,-27,lateral R
-213,102,-24,lateral R
-217,107,-16,lateral R
-213,105,-28,lateral R
-219,102,-27,lateral R
-214,106,-25,lateral R
-216,100,-34,lateral R
-208,105,-17,lateral R
-212,108,-23,lateral R
-218,107,-38,lateral R
-216,106,-28,lateral R
-215,103,-37,lateral R
-208,106,-12,lateral R
-217,104,-23,lateral R
-213,103,-21,lateral R
-222,102,-23,lateral R
-213,106,-27,lateral R
-209,106,-28,lateral R
-218,100,-34,lateral R
-215,104,-24,lateral R
-211,104,-22,lateral R
-216,103,-25,lateral R
-217,107,-37,lateral R
-209,103,-29,lateral R
-215,103,-23,lateral R
-221,107,-27,lateral R
-216,102,-27,lateral R
-211,106,-20,lateral R
-215,103,-16,lateral R
-210,106,-21,lateral R
-215,103,-18,lateral R
-212,108,-24,lateral R
-214,104,-26,lateral R
-215,107,-30,lateral R
-213,104,-13,lateral R
-215,104,-26,lateral R
-210,107,-21,lateral R
-217,108,-12,lateral R
-211,103,-32,lateral R
-214,101,-21,lateral R
-215,105,-29,lateral R
-215,110,-23,lateral R
-213,107,-34,lateral R
-210,108,-33,lateral R
-217,102,-26,lateral R
-218,105,-25,lateral R
-214,103,-34,lateral R
-212,108,-24,lateral R
-209,104,-29,lateral R
-209,105,-26,lateral R
-215,104,-25,lateral R
-209,106,-34,lateral R
-218,105,-25,lateral R
-213,106,-29,lateral R
-213,105,-34,lateral R
-217,107,-34,lateral R
-215,104,-33,lateral R
-217,108,-28,lateral R
-210,107,-22,lateral R
-211,108,-20,lateral R
-211,105,-24,lateral R
-211,105,-21,lateral R
-209,109,-17,lateral R
-214,107,-16,lateral R
-211,106,-26,lateral R
-215,106,-26,lateral R
-209,109,-17,lateral R
-215,107,-22,lateral R
-216,104,-23,lateral R
-216,107,-29,lateral R
-209,108,-13,lateral R
-214,104,-22,lateral R
-217,105,-32,lateral R
-210,107,-26,lateral R
-211,107,-19,lateral R
-217,105,-35,lateral R
-216,103,-32,lateral R
-213,101,-31,lateral R
-212,109,-23,lateral R
-208,108,-14,lateral R
-212,109,-30,lateral R
-215,107,-34,lateral R
-216,107,-27,lateral R
-213,107,-30,lateral R
-213,107,-22,lateral R
-212,111,-29,lateral R
-216,106,-30,lateral R
-215,109,-20,lateral R
-210,106,-30,lateral R
-214,104,-19,lateral R
-214,105,-19,lateral R
-209,110,-26,lateral R
-211,110,-19,lateral R
-212,105,-37,lateral R
-213,106,-26,lateral R
-209,107,-18,lateral R
-216,108,-30,lateral R
-205,110,-25,lateral R
-212,104,-25,lateral R
-210,109,-18,lateral R
-212,107,-25,lateral R
-210,108,-22,lateral R
-208,110,-20,lateral R
-208,106,-20,lateral R
-212,105,-34,lateral R
-212,107,-26,lateral R
-209,106,-29,lateral R
-211,110,-23,lateral R
-211,106,-25,lateral R
-207,106,-24,lateral R
-208,108,-17,lateral R
-213,105,-26,lateral R
-210,106,-23,lateral R
-213,106,-24,lateral R
-210,109,-22,lateral R
-213,108,-28,lateral R
-211,107,-19,lateral R
-215,106,-16,lateral R
-214,107,-24,lateral R
-215,105,-31,lateral R
-210,105,-22,lateral R
-217,107,-29,lateral R
-212,109,-20,lateral R
-214,108,-30,lateral R
-212,108,-26,lateral R
-217,105,-21,lateral R
-212,109,-21,lateral R
-210,107,-31,lateral R
-213,107,-27,lateral R
-208,107,-25,lateral R
-215,108,-26,lateral R
-217,104,-32,lateral R
-214,105,-39,lateral R
-211,105,-19,lateral R
-212,109,-24,lateral R
-209,108,-18,lateral R
-214,108,-29,lateral R
-207,110,-31,lateral R
-214,106,-30,lateral R
-221,105,-36,lateral R
-209,106,-16,lateral R
-212,107,-34,lateral R
-214,103,-27,lateral R
-208,109,-21,lateral R
-215,108,-23,lateral R
-213,106,-32,lateral R
-214,108,-16,lateral R
-213,109,-24,lateral R
-210,106,-24,lateral R
-214,107,-23,lateral R
-217,108,-28,lateral R
-211,107,-32,lateral R
-215,109,-24,lateral R
-217,108,-27,lateral R
-214,105,-35,lateral R
-216,102,-29,lateral R
-213,104,-21,lateral R
-216,105,-14,lateral R
-213,107,-23,lateral R
-213,105,-31,lateral R
-207,110,-19,lateral R
-210,107,-20,lateral R
-210,109,-17,lateral R
-210,106,-30,lateral R
-212,111,-36,lateral R
-208,108,-20,lateral R
-213,110,-23,lateral R
-211,106,-22,lateral R
-216,103,-38,lateral R
-213,104,-24,lateral R
-212,109,-21,lateral R
-212,105,-26,lateral R
-210,109,-8,lateral R
-215,100,-31,lateral R
-213,106,-20,lateral R
-213,108,-32,lateral R
-208,110,-12,lateral R
-212,109,-25,lateral R
-209,111,-16,lateral R
-210,105,-27,lateral R
-212,104,-21,lateral R
-212,106,-18,lateral R
-220,105,-26,lateral R
-219,112,-18,lateral R
-210,107,-18,lateral R
-211,106,-32,lateral R
-213,102,-28,lateral R
-211,103,-29,lateral R
-210,104,-31,lateral R
-211,104,-23,lateral R
-215,105,-33,lateral R
-208,107,-24,lateral R
-211,106,-29,lateral R
-210,107,-21,lateral R
-213,107,-26,lateral R
-211,104,-28,lateral R
-211,107,-16,lateral R
-208,105,-35,lateral R
-212,102,-28,lateral R
-212,106,-23,lateral R
-213,105,-22,lateral R
-209,104,-22,lateral R
-215,107,-14,lateral R
-211,106,-27,lateral R
-211,108,-13,lateral R
-215,105,-27,lateral R
-211,104,-22,lateral R
-213,108,-23,lateral R
-222,107,-35,lateral R
-206,107,-32,lateral R
-218,103,-24,lateral R
-215,105,-35,lateral R
-216,104,-28,lateral R
-212,109,-14,lateral R
-212,108,-34,lateral R
-218,108,-18,lateral R
-217,105,-37,lateral R
-215,109,-16,lateral R
-216,105,-23,lateral R
-211,108,-21,lateral R
-218,103,-32,lateral R
-214,104,-24,lateral R
-221,107,-35,lateral R
-212,108,-21,lateral R
-215,107,-30,lateral R
-215,106,-27,lateral R
-215,107,-15,lateral R
-210,104,-23,lateral R
-212,105,-22,lateral R
-215,104,-26,lateral R
-218,105,-32,lateral R
-213,110,-24,lateral R
-208,109,-20,lateral R
-214,105,-37,lateral R
-214,105,-23,lateral R
-210,112,-12,lateral R
-210,107,-36,lateral R
-209,106,-18,lateral R
-212,104,-23,lateral R
-215,107,-16,lateral R
-214,106,-35,lateral R
-208,108,-25,lateral R
-218,103,-32,lateral R
-218,104,-39,lateral R
-212,105,-29,lateral R
-215,108,-15,lateral R
-211,110,-22,lateral R
-213,105,-30,lateral R
-210,104,-30,lateral R
-215,107,-32,lateral R
-207,107,-14,lateral R
-214,106,-24,lateral R
-214,110,-17,lateral R
-217,108,-24,lateral R
-217,110,-28,lateral R
-218,108,-13,lateral R
-213,109,-28,lateral R
-210,105,-15,lateral R
-210,108,-15,lateral R
-217,102,-25,lateral R
-214,108,-20,lateral R
-215,105,-25,lateral R
-215,106,-23,lateral R
-215,108,-18,lateral R
-212,110,-10,lateral R
-208,105,-10,lateral R
-214,105,-19,lateral R
-214,108,-11,lateral R
-212,105,-19,lateral R
-214,106,-22,lateral R
-212,104,-19,lateral R
-211,107,-18,lateral R
-217,105,-17,lateral R
-212,103,-19,lateral R
-211,106,-23,lateral R
-218,108,-13,lateral R
-214,111,-20,lateral R
-222,109,-32,lateral R
-207,109,-14,lateral R
-211,104,-32,lateral R
-211,106,-25,lateral R
-215,106,-24,lateral R
-216,103,-18,lateral R
-216,105,-24,lateral R
-208,105,-15,lateral R
-214,104,-23,lateral R
-218,109,-14,lateral R
-212,110,-21,lateral R
-213,105,-11,lateral R
-211,106,-10,lateral R
-213,107,-5,lateral R
-213,107,-18,lateral R
-216,105,-28,lateral R
-215,109,-20,lateral R
-208,108,-18,lateral R
-211,104,-21,lateral R
-211,105,-10,lateral R
-209,106,-18,lateral R
-218,103,-26,lateral R
-218,103,-22,lateral R
-213,106,-20,lateral R
-218,107,-15,lateral R
-215,105,-11,lateral R
-209,108,-24,lateral R
-215,103,-16,lateral R
-217,109,-10,lateral R
-221,109,-27,lateral R
-218,109,-26,lateral R
-211,104,-11,lateral R
-214,108,-8,lateral R
-215,104,-18,lateral R
-218,105,-6,lateral R
-213,107,-16,lateral R
-217,102,-13,lateral R
-214,107,-18,lateral R
-217,106,-23,lateral R
-213,106,-7,lateral R
-215,103,-12,lateral R
-214,106,-15,lateral R
-212,103,-22,lateral R
-215,107,-24,lateral R
-217,104,-13,lateral R
-220,102,-28,lateral R
-213,102,-16,lateral R
-218,108,-15,lateral R
-213,111,-8,lateral R
-214,113,-9,lateral R
-216,106,-15,lateral R
-216,105,-12,lateral R
-215,104,-21,lateral R
-220,104,-22,lateral R
-213,109,-10,lateral R
-217,106,-26,lateral R
-218,106,-24,lateral R
-211,109,-12,lateral R
-217,103,-18,lateral R
-213,105,-18,lateral R
-215,106,-29,lateral R
-221,102,-25,lateral R
-219,103,-27,lateral R
-218,103,-20,lateral R
-215,108,-7,lateral R
-217,107,-23,lateral R
-218,104,-28,lateral R
-212,106,-21,lateral R
-220,106,-20,lateral R
-211,105,-17,lateral R
-212,105,-12,lateral R
-212,108,-17,lateral R
-221,105,-16,lateral R
-213,106,-12,lateral R
-210,106,-13,lateral R
-209,109,-8,lateral R
-212,109,-21,lateral R
-212,109,-15,lateral R
-215,106,-14,lateral R
-215,107,-24,lateral R
-212,104,-28,lateral R
-209,106,-16,lateral R
-216,103,-17,lateral R
-214,103,-14,lateral R
-218,104,-20,lateral R
-209,109,-17,lateral R
-213,110,-13,lateral R
-211,111,-13,lateral R
-211,112,-14,lateral R
