X,Y,Z,pos
-225,80,17,lateral R
-227,86,7,lateral R
-231,85,7,lateral R
-231,83,16,lateral R
-230,79,13,lateral R
-224,79,17,lateral R
-222,80,11,lateral R
-224,82,13,lateral R
-224,84,11,lateral R
-225,85,13,lateral R
-230,86,9,lateral R
-228,82,5,lateral R
-222,80,12,lateral R
-227,83,1,lateral R
-225,85,10,lateral R
-229,85,4,lateral R
-226,83,6,lateral R
-229,82,17,lateral R
-222,81,12,lateral R
-223,81,15,lateral R
-226,83,11,lateral R
-224,82,17,lateral R
-226,84,15,lateral R
-233,81,14,lateral R
-225,81,9,lateral R
-227,81,10,lateral R
-224,81,15,lateral R
-226,82,12,lateral R
-233,79,15,lateral R
-224,80,16,lateral R
-227,81,10,lateral R
-225,81,16,lateral R
-218,79,9,lateral R
-224,82,-4,lateral R
-229,80,18,lateral R
-223,78,11,lateral R
-227,80,24,lateral R
-224,78,18,lateral R
-227,81,15,lateral R
-225,81,6,lateral R
-221,85,5,lateral R
-225,82,11,lateral R
-223,80,7,lateral R
-224,80,6,lateral R
-225,79,9,lateral R
-218,80,5,lateral R
-224,81,11,lateral R
-225,83,9,lateral R
-224,81,11,lateral R
-229,81,7,lateral R
-227,84,11,lateral R
-226,80,7,lateral R
-232,81,12,lateral R
-225,76,20,lateral R
-225,78,19,lateral R
-227,82,8,lateral R
-234,79,11,lateral R
-233,80,13,lateral R
-228,83,8,lateral R
-223,80,2,lateral R
-224,78,3,lateral R
-223,82,4,lateral R
-219,84,3,lateral R
-218,81,9,lateral R
-230,82,9,lateral R
-223,83,6,lateral R
-231,83,15,lateral R
-227,81,5,lateral R
-233,81,17,lateral R
-227,79,15,lateral R
-225,79,10,lateral R
-226,83,5,lateral R
-224,78,18,lateral R
-228,76,13,lateral R
-225,75,10,lateral R
-227,80,13,lateral R
-227,81,12,lateral R
-225,78,20,lateral R
-222,76,12,lateral R
-231,79,11,lateral R
-231,83,6,lateral R
-232,82,8,lateral R
-229,79,8,lateral R
-230,81,7,lateral R
-231,78,11,lateral R
-224,75,7,lateral R
-227,77,9,lateral R
-227,81,1,lateral R
-228,81,9,lateral R
-225,80,11,lateral R
-220,80,3,lateral R
-227,83,9,lateral R
-228,85,10,lateral R
-227,81,19,lateral R
-221,82,10,lateral R
-226,79,4,lateral R
-230,77,12,lateral R
-223,78,3,lateral R
-223,77,6,lateral R
-226,75,-2,lateral R
-227,77,2,lateral R
-228,76,14,lateral R
-229,76,6,lateral R
-226,77,8,lateral R
-233,76,14,lateral R
-229,72,13,lateral R
-228,70,6,lateral R
-228,73,1,lateral R
-229,77,8,lateral R
-226,74,15,lateral R
-229,73,14,lateral R
-224,71,12,lateral R
-224,76,-1,lateral R
-226,79,5,lateral R
-227,76,17,lateral R
-228,79,7,lateral R
-230,81,16,lateral R
-230,77,23,lateral R
-229,76,16,lateral R
-227,71,12,lateral R
-225,73,-3,lateral R
-226,75,9,lateral R
-228,75,6,lateral R
-232,77,19,lateral R
-229,74,21,lateral R
-229,71,5,lateral R
-230,68,10,lateral R
-231,70,14,lateral R
-232,63,11,lateral R
-225,64,16,lateral R
-227,66,15,lateral R
-227,64,9,lateral R
-230,66,20,lateral R
-229,71,17,lateral R
-233,72,18,lateral R
-232,71,10,lateral R
-227,69,18,lateral R
-225,71,11,lateral R
-231,73,1,lateral R
-232,73,14,lateral R
-233,70,15,lateral R
-229,71,10,lateral R
-225,71,10,lateral R
-229,70,21,lateral R
-225,70,5,lateral R
-228,71,13,lateral R
-230,71,16,lateral R
-230,70,15,lateral R
-232,67,18,lateral R
-232,69,17,lateral R
-234,74,20,lateral R
-235,72,19,lateral R
-233,71,17,lateral R
-230,69,21,lateral R
-232,67,17,lateral R
-231,66,17,lateral R
-231,68,18,lateral R
-222,67,7,lateral R
-225,73,8,lateral R
-231,73,13,lateral R
-231,67,21,lateral R
-223,63,23,lateral R
-227,68,9,lateral R
-227,64,20,lateral R
-226,71,15,lateral R
-228,70,10,lateral R
-228,68,6,lateral R
-224,68,24,lateral R
-230,71,20,lateral R
-226,71,5,lateral R
-231,71,18,lateral R
-233,70,20,lateral R
-236,69,12,lateral R
-230,71,21,lateral R
-233,74,19,lateral R
-225,72,11,lateral R
-227,75,14,lateral R
-229,71,17,lateral R
-229,69,24,lateral R
-227,69,-2,lateral R
-234,71,10,lateral R
-230,70,25,lateral R
-235,68,21,lateral R
-234,71,13,lateral R
-238,69,18,lateral R
-231,69,12,lateral R
-227,68,18,lateral R
-224,71,7,lateral R
-226,70,10,lateral R
-227,73,17,lateral R
-228,74,16,lateral R
-234,70,6,lateral R
-232,72,11,lateral R
-236,73,13,lateral R
-232,71,16,lateral R
-228,70,8,lateral R
-225,75,7,lateral R
-229,74,16,lateral R
-230,74,12,lateral R
-229,77,7,lateral R
-229,77,11,lateral R
-235,73,10,lateral R
-224,71,7,lateral R
-226,68,18,lateral R
-226,70,17,lateral R
-224,70,11,lateral R
-229,76,13,lateral R
-232,71,21,lateral R
-231,71,17,lateral R
-232,74,20,lateral R
-232,72,21,lateral R
-227,71,10,lateral R
-227,71,21,lateral R
-226,71,9,lateral R
-231,68,8,lateral R
-230,74,6,lateral R
-232,77,9,lateral R
-230,73,11,lateral R
-232,73,11,lateral R
-231,74,6,lateral R
-232,75,20,lateral R
-229,71,20,lateral R
-228,71,3,lateral R
-221,75,9,lateral R
-227,70,13,lateral R
-220,71,7,lateral R
-229,73,14,lateral R
-230,71,5,lateral R
-236,71,23,lateral R
-232,72,18,lateral R
-228,69,10,lateral R
-228,75,21,lateral R
-225,74,6,lateral R
-228,74,12,lateral R
-230,73,10,lateral R
-228,74,11,lateral R
-226,73,4,lateral R
-232,69,13,lateral R
-229,71,10,lateral R
-226,69,6,lateral R
-227,73,6,lateral R
-233,74,16,lateral R
-230,71,18,lateral R
-227,69,20,lateral R
-230,70,20,lateral R
-230,73,14,lateral R
-229,70,26,lateral R
-223,71,13,lateral R
-233,70,27,lateral R
-235,72,24,lateral R
-229,72,18,lateral R
-230,72,19,lateral R
-232,75,20,lateral R
-225,75,5,lateral R
-231,75,9,lateral R
-231,72,14,lateral R
-228,70,14,lateral R
-227,72,16,lateral R
-229,68,22,lateral R
-226,72,15,lateral R
-228,70,6,lateral R
-230,76,12,lateral R
-229,75,16,lateral R
-231,70,22,lateral R
-220,72,14,lateral R
-228,74,17,lateral R
-227,74,10,lateral R
-228,72,18,lateral R
-228,72,17,lateral R
-228,74,22,lateral R
-230,73,10,lateral R
-228,71,15,lateral R
-226,72,21,lateral R
-232,76,16,lateral R
-234,76,24,lateral R
-226,71,18,lateral R
-227,74,14,lateral R
-234,75,15,lateral R
-224,72,14,lateral R
-228,74,15,lateral R
-229,71,14,lateral R
-229,75,17,lateral R
-231,76,28,lateral R
-230,74,16,lateral R
-227,70,21,lateral R
-231,72,18,lateral R
-227,72,13,lateral R
-229,73,21,lateral R
-226,70,18,lateral R
-233,77,16,lateral R
-233,74,17,lateral R
-226,74,20,lateral R
-226,75,14,lateral R
-226,75,17,lateral R
-231,71,19,lateral R
-224,72,14,lateral R
-233,72,22,lateral R
-231,73,24,lateral R
-227,73,25,lateral R
-225,73,18,lateral R
-228,75,16,lateral R
-231,73,17,lateral R
-232,75,17,lateral R
-232,74,27,lateral R
-222,73,9,lateral R
-229,75,12,lateral R
-230,73,15,lateral R
-231,70,23,lateral R
-232,74,18,lateral R
-227,74,24,lateral R
-229,73,15,lateral R
-225,73,14,lateral R
-232,74,19,lateral R
-230,73,20,lateral R
-232,74,22,lateral R
-227,73,10,lateral R
-226,71,11,lateral R
-231,71,34,lateral R
-224,72,13,lateral R
-229,71,15,lateral R
-233,72,31,lateral R
-227,72,16,lateral R
-228,70,29,lateral R
-228,71,5,lateral R
-232,72,25,lateral R
-235,74,29,lateral R
-226,72,21,lateral R
-227,73,14,lateral R
-226,73,20,lateral R
-231,75,13,lateral R
-225,71,24,lateral R
-223,72,18,lateral R
-228,75,16,lateral R
-232,76,15,lateral R
-228,75,23,lateral R
-229,71,27,lateral R
-222,73,16,lateral R
-230,74,9,lateral R
-229,75,11,lateral R
-231,80,22,lateral R
-236,71,24,lateral R
-228,69,25,lateral R
-229,73,16,lateral R
-228,76,19,lateral R
-231,75,16,lateral R
-229,72,9,lateral R
-232,72,20,lateral R
-227,72,20,lateral R
-226,69,14,lateral R
-229,74,16,lateral R
-229,73,21,lateral R
-235,73,12,lateral R
-230,70,20,lateral R
-224,72,14,lateral R
-228,75,16,lateral R
-230,76,14,lateral R
-230,73,18,lateral R
-233,73,31,lateral R
-222,73,10,lateral R
-227,76,15,lateral R
-228,72,26,lateral R
-233,73,24,lateral R
-233,70,24,lateral R
-227,76,12,lateral R
-225,75,1,lateral R
-229,72,18,lateral R
-230,73,18,lateral R
-229,74,22,lateral R
-223,71,15,lateral R
-231,71,22,lateral R
-228,71,19,lateral R
-230,73,22,lateral R
-227,72,8,lateral R
-222,71,14,lateral R
-228,71,16,lateral R
-227,72,15,lateral R
-235,76,20,lateral R
-229,75,19,lateral R
-232,75,25,lateral R
-225,73,13,lateral R
-225,73,11,lateral R
-227,74,15,lateral R
-224,72,23,lateral R
-229,78,16,lateral R
-227,72,21,lateral R
-227,74,14,lateral R
-230,76,17,lateral R
-231,74,14,lateral R
-230,72,22,lateral R
-226,69,18,lateral R
-222,76,15,lateral R
-230,75,17,lateral R
-229,74,19,lateral R
-232,73,22,lateral R
-228,71,21,lateral R
-229,70,20,lateral R
-224,73,12,lateral R
-223,73,20,lateral R
-228,74,15,lateral R
-230,74,22,lateral R
-231,73,11,lateral R
-229,71,26,lateral R
-228,72,13,lateral R
-229,75,18,lateral R
-230,72,19,lateral R
-227,71,17,lateral R
-228,73,24,lateral R
-226,74,11,lateral R
-228,77,13,lateral R
-234,75,21,lateral R
-229,74,16,lateral R
-231,74,16,lateral R
-230,73,20,lateral R
-228,74,10,lateral R
-225,74,21,lateral R
-222,75,13,lateral R
-232,75,17,lateral R
-234,76,19,lateral R
-226,70,17,lateral R
-227,74,12,lateral R
-233,75,10,lateral R
-230,76,16,lateral R
-232,71,25,lateral R
-228,75,23,lateral R
-227,72,21,lateral R
-230,75,21,lateral R
-224,71,17,lateral R
-224,72,20,lateral R
-226,72,20,lateral R
-228,75,15,lateral R
-226,72,5,lateral R
-230,76,17,lateral R
-231,70,25,lateral R
-230,70,25,lateral R
-230,73,30,lateral R
-226,74,14,lateral R
-221,73,14,lateral R
-227,74,10,lateral R
-230,76,18,lateral R
-227,72,15,lateral R
-227,74,18,lateral R
-223,73,15,lateral R
-229,73,24,lateral R
-223,69,23,lateral R
-228,74,13,lateral R
-228,74,15,lateral R
-231,78,18,lateral R
-226,73,8,lateral R
-227,73,24,lateral R
-225,72,18,lateral R
-224,74,26,lateral R
-227,74,7,lateral R
-224,74,5,lateral R
-228,77,14,lateral R
-227,71,23,lateral R
-227,68,22,lateral R
-228,75,11,lateral R
-226,75,14,lateral R
-231,72,15,lateral R
-230,72,9,lateral R
-226,74,15,lateral R
-224,74,18,lateral R
-230,75,22,lateral R
-230,74,24,lateral R
-232,73,23,lateral R
-228,73,22,lateral R
-233,74,15,lateral R
-231,72,25,lateral R
-228,70,20,lateral R
-233,74,13,lateral R
-233,73,23,lateral R
-230,73,15,lateral R
-227,73,19,lateral R
-228,72,31,lateral R
-231,76,11,lateral R
-232,76,23,lateral R
-229,76,15,lateral R
-227,74,12,lateral R
-233,73,23,lateral R
-227,74,16,lateral R
-232,71,21,lateral R
-232,77,16,lateral R
-231,73,22,lateral R
-231,75,35,lateral R
-226,73,21,lateral R
-226,72,10,lateral R
-231,74,22,lateral R
-230,70,28,lateral R
-226,73,20,lateral R
-225,76,9,lateral R
-226,73,16,lateral R
-228,76,1,lateral R
-230,74,22,lateral R
-230,73,16,lateral R
-237,75,25,lateral R
-230,70,28,lateral R
-229,72,16,lateral R
-229,74,16,lateral R
-224,71,17,lateral R
-230,71,31,lateral R
-228,72,34,lateral R
-228,71,26,lateral R
-230,74,16,lateral R
-232,72,19,lateral R
-221,73,17,lateral R
-231,69,22,lateral R
-229,76,21,lateral R
-230,73,26,lateral R
-231,73,18,lateral R
-224,72,21,lateral R
-223,75,13,lateral R
-227,74,9,lateral R
-224,73,4,lateral R
-227,72,16,lateral R
-225,76,9,lateral R
-228,75,13,lateral R
-233,75,23,lateral R
-227,73,14,lateral R
-226,70,26,lateral R
-237,72,24,lateral R
-222,72,9,lateral R
-226,73,18,lateral R
-230,73,21,lateral R
-227,71,21,lateral R
-227,71,10,lateral R
-229,74,24,lateral R
-225,72,24,lateral R
-229,71,28,lateral R
-225,70,19,lateral R
-226,72,23,lateral R
-232,74,21,lateral R
-233,75,17,lateral R
-228,73,18,lateral R
-227,73,16,lateral R
-227,74,12,lateral R
-225,70,8,lateral R
-228,72,21,lateral R
-227,73,17,lateral R
-234,75,14,lateral R
-229,78,13,lateral R
-233,77,19,lateral R
-230,72,11,lateral R
-232,73,19,lateral R
-230,70,11,lateral R
-227,71,18,lateral R
-227,70,20,lateral R
-229,71,22,lateral R
-229,72,16,lateral R
-225,67,22,lateral R
-229,71,22,lateral R
-228,72,26,lateral R
-229,71,27,lateral R
-230,72,18,lateral R
-233,74,28,lateral R
-231,74,17,lateral R
-222,70,16,lateral R
-233,73,18,lateral R
-229,70,22,lateral R
-227,72,23,lateral R
-229,72,23,lateral R
-232,75,19,lateral R
-229,72,20,lateral R
-230,71,27,lateral R
-233,74,16,lateral R
-229,73,18,lateral R
-234,77,21,lateral R
-230,74,29,lateral R
-228,70,15,lateral R
-228,72,13,lateral R
-227,74,11,lateral R
-228,74,13,lateral R
-229,73,20,lateral R
-227,73,21,lateral R
-232,74,20,lateral R
-232,74,18,lateral R
-228,74,19,lateral R
-228,74,15,lateral R
-230,74,10,lateral R
-230,72,25,lateral R
-227,74,13,lateral R
-231,77,5,lateral R
-231,75,21,lateral R
-228,72,24,lateral R
-231,71,23,lateral R
-227,71,16,lateral R
-227,73,15,lateral R
-223,74,10,lateral R
-230,74,18,lateral R
-231,74,20,lateral R
-231,75,19,lateral R
-226,73,22,lateral R
-229,74,22,lateral R
-230,71,24,lateral R
-230,74,25,lateral R
-229,69,28,lateral R
-225,74,2,lateral R
-233,72,11,lateral R
-234,71,30,lateral R
-233,75,22,lateral R
-236,74,25,lateral R
-228,72,13,lateral R
-223,71,12,lateral R
-233,73,29,lateral R
-233,74,25,lateral R
-227,74,21,lateral R
-225,76,9,lateral R
-230,71,21,lateral R
-230,70,23,lateral R
-231,73,11,lateral R
-225,77,10,lateral R
-233,74,18,lateral R
-231,72,20,lateral R
-231,73,23,lateral R
-229,75,19,lateral R
-228,72,25,lateral R
-227,72,16,lateral R
-225,74,4,lateral R
-228,74,7,lateral R
-231,72,19,lateral R
-229,74,10,lateral R
-231,72,10,lateral R
-223,73,4,lateral R
-230,70,20,lateral R
-231,74,15,lateral R
-234,72,27,lateral R
-230,72,18,lateral R
-231,72,21,lateral R
-226,68,25,lateral R
-227,73,18,lateral R
-229,74,12,lateral R
-232,73,13,lateral R
-226,71,12,lateral R
-228,73,15,lateral R
-228,70,13,lateral R
-227,76,7,lateral R
-227,73,17,lateral R
-228,75,28,lateral R
-229,72,19,lateral R
-225,70,18,lateral R
-232,75,8,lateral R
-228,70,23,lateral R
-227,73,9,lateral R
-223,73,11,lateral R
-225,71,20,lateral R
-227,74,13,lateral R
-228,76,14,lateral R
-228,73,17,lateral R
-236,74,11,lateral R
-226,74,18,lateral R
-230,72,23,lateral R
-232,76,18,lateral R
-230,73,8,lateral R
-235,73,14,lateral R
-230,73,18,lateral R
-225,70,23,lateral R
-231,74,18,lateral R
-233,75,23,lateral R
-229,71,26,lateral R
-229,72,9,lateral R
-231,73,24,lateral R
-228,72,20,lateral R
-228,73,12,lateral R
-230,74,25,lateral R
-229,75,15,lateral R
-227,71,12,lateral R
-225,74,7,lateral R
-229,75,26,lateral R
-227,71,24,lateral R
-229,72,22,lateral R
-229,72,22,lateral R
-230,73,22,lateral R
-232,76,18,lateral R
-225,72,29,lateral R
-233,72,26,lateral R
-223,70,13,lateral R
-227,71,15,lateral R
-225,71,11,lateral R
-226,75,0,lateral R
-228,71,12,lateral R
-229,76,20,lateral R
-225,71,20,lateral R
-225,72,6,lateral R
-232,76,13,lateral R
-225,73,11,lateral R
-232,71,17,lateral R
-232,72,20,lateral R
-227,71,21,lateral R
-234,74,20,lateral R
-231,73,21,lateral R
-229,71,18,lateral R
-229,70,29,lateral R
-232,69,18,lateral R
-227,72,26,lateral R
-227,71,33,lateral R
-230,70,18,lateral R
-227,75,14,lateral R
-226,73,26,lateral R
-229,74,6,lateral R
-229,75,10,lateral R
-230,74,17,lateral R
-232,72,25,lateral R
-228,72,18,lateral R
-227,72,16,lateral R
-229,71,17,lateral R
-229,73,4,lateral R
-233,74,15,lateral R
-231,70,17,lateral R
-232,70,26,lateral R
-232,70,10,lateral R
-229,72,17,lateral R
-226,72,11,lateral R
-229,72,14,lateral R
-228,75,14,lateral R
-234,77,16,lateral R
-232,74,13,lateral R
-236,71,24,lateral R
-232,73,16,lateral R
-234,72,23,lateral R
-238,72,10,lateral R
-228,73,19,lateral R
-225,69,21,lateral R
-226,73,12,lateral R
-225,70,15,lateral R
-229,69,16,lateral R
