X,Y,Z,pos
33,166,181,prone
32,167,178,prone
31,167,184,prone
31,171,186,prone
31,167,180,prone
35,167,183,prone
32,168,186,prone
32,168,180,prone
27,169,175,prone
32,170,191,prone
38,169,187,prone
26,165,177,prone
29,168,180,prone
36,167,189,prone
30,170,184,prone
33,168,189,prone
31,168,181,prone
29,167,181,prone
31,169,184,prone
27,167,189,prone
25,163,180,prone
32,167,182,prone
36,168,188,prone
29,165,174,prone
26,167,173,prone
31,169,184,prone
22,166,165,prone
29,164,175,prone
30,166,175,prone
33,168,182,prone
24,167,167,prone
23,162,176,prone
32,166,187,prone
22,166,172,prone
31,167,177,prone
29,168,184,prone
24,164,168,prone
27,169,180,prone
28,168,168,prone
32,169,182,prone
27,164,169,prone
28,163,176,prone
26,165,176,prone
24,162,180,prone
24,165,188,prone
28,167,176,prone
24,165,178,prone
28,166,184,prone
27,166,185,prone
28,169,180,prone
26,165,168,prone
27,162,172,prone
22,160,176,prone
22,164,182,prone
28,168,187,prone
27,167,185,prone
31,164,178,prone
28,170,192,prone
30,162,183,prone
25,164,187,prone
29,166,171,prone
34,168,191,prone
29,169,186,prone
27,167,168,prone
24,164,179,prone
31,169,185,prone
33,165,165,prone
26,166,182,prone
29,168,184,prone
31,165,178,prone
27,165,177,prone
26,167,179,prone
32,167,194,prone
26,165,173,prone
32,165,173,prone
29,162,173,prone
33,166,181,prone
31,167,177,prone
28,169,191,prone
35,172,172,prone
33,168,182,prone
24,165,168,prone
32,165,180,prone
29,165,173,prone
31,168,175,prone
31,167,178,prone
30,167,175,prone
32,167,182,prone
32,166,175,prone
27,167,167,prone
30,164,177,prone
27,169,177,prone
35,166,188,prone
28,167,179,prone
28,165,177,prone
26,166,178,prone
32,167,186,prone
24,167,178,prone
27,164,182,prone
25,166,168,prone
28,167,180,prone
30,164,175,prone
29,170,167,prone
31,166,179,prone
32,165,176,prone
37,167,184,prone
37,165,185,prone
30,165,174,prone
29,165,171,prone
28,162,187,prone
34,166,184,prone
31,161,185,prone
34,161,183,prone
27,165,178,prone
37,167,191,prone
29,165,180,prone
32,167,185,prone
29,166,185,prone
29,165,189,prone
30,162,178,prone
36,165,178,prone
34,164,191,prone
29,163,181,prone
31,165,179,prone
36,166,186,prone
26,162,179,prone
36,165,178,prone
38,166,194,prone
37,162,191,prone
31,163,192,prone
29,165,187,prone
30,163,188,prone
27,164,180,prone
30,164,178,prone
30,166,184,prone
28,162,175,prone
32,163,188,prone
30,164,177,prone
32,162,191,prone
29,163,176,prone
30,159,182,prone
28,164,187,prone
32,162,187,prone
29,164,192,prone
26,162,170,prone
32,163,185,prone
29,162,176,prone
34,166,192,prone
31,164,185,prone
32,162,183,prone
27,162,185,prone
32,163,181,prone
31,164,192,prone
33,164,180,prone
25,164,187,prone
30,166,189,prone
34,162,184,prone
24,159,180,prone
35,164,192,prone
32,164,191,prone
24,162,175,prone
25,159,176,prone
31,166,180,prone
24,161,174,prone
30,165,190,prone
28,164,184,prone
30,164,191,prone
29,162,181,prone
30,161,180,prone
29,164,175,prone
28,163,185,prone
26,162,176,prone
33,161,182,prone
31,161,180,prone
26,164,193,prone
31,163,183,prone
33,162,186,prone
31,162,189,prone
25,162,182,prone
36,166,188,prone
31,167,191,prone
31,161,188,prone
28,159,178,prone
30,164,182,prone
35,165,186,prone
27,162,179,prone
29,165,194,prone
29,163,184,prone
36,165,195,prone
30,164,183,prone
33,163,174,prone
34,163,180,prone
32,161,178,prone
29,161,180,prone
24,164,172,prone
32,165,187,prone
30,163,181,prone
35,165,191,prone
28,161,179,prone
27,164,182,prone
36,164,192,prone
26,161,179,prone
29,162,187,prone
33,162,187,prone
30,162,179,prone
33,163,190,prone
32,165,192,prone
35,167,193,prone
28,162,182,prone
38,162,194,prone
25,162,185,prone
37,165,193,prone
30,162,181,prone
36,162,191,prone
26,164,184,prone
30,161,173,prone
26,160,173,prone
31,161,174,prone
31,165,191,prone
27,164,181,prone
34,166,175,prone
25,160,185,prone
28,163,186,prone
30,163,178,prone
35,163,173,prone
26,164,193,prone
30,162,187,prone
30,163,184,prone
28,158,175,prone
26,163,174,prone
30,161,181,prone
34,162,183,prone
31,164,188,prone
29,163,176,prone
30,161,184,prone
31,163,182,prone
31,164,186,prone
34,165,189,prone
30,163,172,prone
31,166,185,prone
30,162,176,prone
29,164,190,prone
30,166,179,prone
31,163,179,prone
32,161,182,prone
29,163,181,prone
34,164,186,prone
29,162,179,prone
30,160,184,prone
24,162,171,prone
30,161,175,prone
27,161,188,prone
28,166,189,prone
30,165,181,prone
31,161,185,prone
27,163,189,prone
27,164,171,prone
36,162,185,prone
25,159,176,prone
30,164,182,prone
30,164,185,prone
28,162,176,prone
30,164,189,prone
32,165,185,prone
33,165,188,prone
33,164,177,prone
28,163,178,prone
27,162,175,prone
34,166,187,prone
31,167,190,prone
29,161,181,prone
28,161,184,prone
29,163,179,prone
37,164,188,prone
27,162,177,prone
31,161,177,prone
32,162,189,prone
33,162,175,prone
32,169,192,prone
30,163,182,prone
32,160,179,prone
29,161,174,prone
29,160,173,prone
27,163,182,prone
26,162,184,prone
35,163,178,prone
29,162,184,prone
28,165,183,prone
30,166,187,prone
34,161,179,prone
35,161,184,prone
28,161,181,prone
33,164,195,prone
25,163,171,prone
28,163,178,prone
30,160,179,prone
30,162,189,prone
27,163,179,prone
29,158,177,prone
28,163,179,prone
29,162,182,prone
37,164,182,prone
32,159,181,prone
28,161,185,prone
28,162,191,prone
29,162,185,prone
35,165,193,prone
32,161,187,prone
28,162,190,prone
29,162,180,prone
32,161,185,prone
28,163,185,prone
25,162,183,prone
25,161,179,prone
30,159,171,prone
32,162,191,prone
26,161,176,prone
26,161,178,prone
31,160,181,prone
31,163,191,prone
29,164,180,prone
23,158,174,prone
30,162,186,prone
30,163,184,prone
34,163,187,prone
27,160,177,prone
30,162,183,prone
27,161,178,prone
34,160,185,prone
24,162,174,prone
24,161,181,prone
30,163,179,prone
25,161,180,prone
26,163,177,prone
30,164,193,prone
30,162,189,prone
36,163,184,prone
29,163,186,prone
33,163,176,prone
27,162,180,prone
29,163,196,prone
32,161,175,prone
29,161,175,prone
27,164,183,prone
31,163,177,prone
24,161,179,prone
34,166,188,prone
28,160,182,prone
27,163,185,prone
26,161,169,prone
30,159,186,prone
28,162,180,prone
28,164,190,prone
27,163,178,prone
32,165,193,prone
33,166,189,prone
33,163,183,prone
34,162,191,prone
36,164,184,prone
30,164,185,prone
35,164,184,prone
25,160,184,prone
35,165,192,prone
32,161,176,prone
27,162,178,prone
29,164,190,prone
27,164,185,prone
31,164,175,prone
31,163,184,prone
33,166,190,prone
34,163,176,prone
26,161,175,prone
29,160,178,prone
32,165,177,prone
32,159,180,prone
31,165,181,prone
33,165,181,prone
31,160,170,prone
26,166,176,prone
36,165,188,prone
