X,Y,Z,pos
-45,115,213,prone
-46,114,209,prone
-41,115,210,prone
-47,116,209,prone
-39,118,217,prone
-48,112,205,prone
-40,119,197,prone
-38,115,211,prone
-35,115,208,prone
-36,117,217,prone
-43,113,201,prone
-45,118,205,prone
-44,116,209,prone
-38,116,219,prone
-45,112,205,prone
-38,115,211,prone
-44,116,202,prone
-40,116,216,prone
-41,115,216,prone
-45,116,211,prone
-42,117,204,prone
-46,113,200,prone
-46,118,203,prone
-42,116,208,prone
-37,117,216,prone
-35,123,214,prone
-47,121,217,prone
-47,121,204,prone
-38,119,210,prone
-38,123,214,prone
-43,120,208,prone
-42,121,211,prone
-44,124,208,prone
-46,123,210,prone
-41,119,211,prone
-42,121,209,prone
-38,122,221,prone
-50,121,206,prone
-43,119,206,prone
-46,125,201,prone
-46,120,205,prone
-47,121,196,prone
-48,121,208,prone
-47,118,204,prone
-42,124,206,prone
-44,120,205,prone
-44,120,205,prone
-48,120,210,prone
-45,120,208,prone
-50,118,205,prone
-40,123,213,prone
-46,118,210,prone
-42,118,203,prone
-47,119,206,prone
-41,121,208,prone
-42,120,215,prone
-47,120,195,prone
-43,121,216,prone
-44,120,204,prone
-47,120,205,prone
-43,120,201,prone
-48,121,205,prone
-46,121,201,prone
-45,122,201,prone
-46,123,210,prone
-46,120,203,prone
-50,123,201,prone
-41,123,218,prone
-49,122,204,prone
-40,123,212,prone
-52,125,199,prone
-45,121,207,prone
-50,125,196,prone
-38,123,210,prone
-47,127,206,prone
-39,127,218,prone
-50,125,196,prone
-43,125,204,prone
-50,126,208,prone
-46,124,201,prone
-45,124,205,prone
-47,122,205,prone
-46,124,205,prone
-52,122,200,prone
-50,122,198,prone
-43,122,203,prone
-47,123,198,prone
-47,120,198,prone
-44,122,209,prone
-42,126,207,prone
-42,122,210,prone
-47,126,195,prone
-40,125,214,prone
-47,125,210,prone
-48,124,191,prone
-45,123,212,prone
-43,125,207,prone
-46,127,219,prone
-48,124,197,prone
-46,122,198,prone
-43,122,203,prone
-43,124,210,prone
-48,123,194,prone
-45,124,201,prone
-44,123,202,prone
-46,129,213,prone
-45,125,199,prone
-49,124,198,prone
-43,124,195,prone
-43,128,208,prone
-38,130,214,prone
-42,126,202,prone
-38,124,209,prone
-42,128,209,prone
-40,126,209,prone
-46,126,202,prone
-45,124,195,prone
-45,125,199,prone
-40,129,198,prone
-50,125,204,prone
-47,123,193,prone
-44,125,198,prone
-45,126,197,prone
-47,125,200,prone
-41,124,199,prone
-41,127,205,prone
-40,129,211,prone
-44,127,197,prone
-41,128,201,prone
-42,128,202,prone
-47,127,198,prone
-44,126,201,prone
-46,128,203,prone
-44,128,200,prone
-45,128,197,prone
-44,129,201,prone
-37,128,211,prone
-39,128,205,prone
-46,126,197,prone
-47,128,196,prone
-46,127,209,prone
-42,128,204,prone
-43,127,201,prone
-40,129,207,prone
-45,128,193,prone
-48,129,198,prone
-41,129,200,prone
-42,127,194,prone
-46,127,202,prone
-45,127,199,prone
-46,128,201,prone
-38,129,209,prone
-43,130,217,prone
-43,129,195,prone
-43,127,196,prone
-39,128,206,prone
-50,128,186,prone
-43,131,207,prone
-43,130,203,prone
-43,132,206,prone
-43,130,197,prone
-49,129,193,prone
-42,129,204,prone
-38,130,210,prone
-47,128,198,prone
-44,126,194,prone
-40,131,209,prone
-41,131,204,prone
-42,128,203,prone
-37,130,208,prone
-45,131,206,prone
-40,130,204,prone
-42,130,204,prone
-38,129,199,prone
-40,130,205,prone
-41,129,206,prone
-39,132,207,prone
-46,129,207,prone
-45,125,195,prone
-39,131,209,prone
-47,128,208,prone
-38,129,199,prone
-44,128,192,prone
-43,130,210,prone
-42,130,195,prone
-47,131,203,prone
-42,129,195,prone
-43,130,204,prone
-38,133,203,prone
-37,134,210,prone
-37,130,193,prone
-34,134,197,prone
-40,131,200,prone
-38,128,198,prone
-43,132,200,prone
-37,132,203,prone
-38,133,207,prone
-40,129,211,prone
-40,130,195,prone
-41,134,208,prone
-41,133,211,prone
-40,127,195,prone
-39,131,213,prone
-39,131,200,prone
-39,129,197,prone
-42,128,203,prone
-38,128,196,prone
-41,130,198,prone
-40,128,200,prone
-42,128,192,prone
-37,129,204,prone
-42,127,206,prone
-42,126,191,prone
-35,128,205,prone
-47,126,193,prone
-40,128,201,prone
-41,131,206,prone
-39,128,193,prone
-43,131,204,prone
-38,130,204,prone
-41,133,217,prone
-39,128,202,prone
-34,130,205,prone
-41,130,202,prone
-43,128,204,prone
-40,129,205,prone
-34,131,212,prone
-40,129,206,prone
-35,130,206,prone
-39,127,202,prone
-37,128,204,prone
-40,127,196,prone
-35,135,210,prone
-36,130,204,prone
-37,130,205,prone
-37,131,202,prone
-41,131,198,prone
-34,133,204,prone
-37,130,204,prone
-38,128,204,prone
-35,130,207,prone
-40,130,196,prone
-39,130,200,prone
-43,130,198,prone
-39,129,203,prone
-34,133,205,prone
-33,131,210,prone
-39,133,193,prone
-37,131,194,prone
-35,134,204,prone
-40,129,190,prone
-36,134,197,prone
-36,133,199,prone
-33,136,209,prone
-37,130,198,prone
-38,129,199,prone
-34,134,202,prone
-28,135,204,prone
-28,134,203,prone
-32,136,206,prone
-29,135,198,prone
-32,134,194,prone
-31,134,200,prone
-33,136,198,prone
-34,134,201,prone
-33,135,194,prone
-38,137,195,prone
-33,131,201,prone
-35,132,192,prone
-36,129,194,prone
-30,131,195,prone
-31,133,208,prone
-40,132,196,prone
-38,134,196,prone
-36,130,193,prone
-34,135,202,prone
-29,133,201,prone
-32,131,202,prone
-37,134,199,prone
-34,134,196,prone
-35,132,206,prone
-31,137,198,prone
-33,132,202,prone
-34,135,207,prone
-42,132,195,prone
-36,132,191,prone
-35,135,202,prone
-32,136,202,prone
-41,132,196,prone
-39,132,198,prone
-31,135,208,prone
-40,132,195,prone
-36,131,191,prone
-40,132,204,prone
-38,132,199,prone
-43,132,193,prone
-33,136,197,prone
-38,133,205,prone
-40,131,194,prone
-41,130,190,prone
-40,131,202,prone
-32,133,209,prone
-37,132,192,prone
-32,132,208,prone
-45,134,200,prone
-37,131,191,prone
-40,130,201,prone
-39,132,198,prone
-40,135,199,prone
-40,131,201,prone
-45,132,198,prone
-42,134,191,prone
-35,131,194,prone
-40,133,196,prone
-42,128,186,prone
-45,129,190,prone
-42,134,195,prone
-45,131,195,prone
-38,130,195,prone
-39,132,197,prone
-40,136,197,prone
-34,136,206,prone
-35,136,208,prone
-40,138,194,prone
-40,133,202,prone
-43,130,196,prone
-39,134,200,prone
-35,134,196,prone
-38,133,196,prone
-40,131,201,prone
-41,135,197,prone
-40,135,205,prone
-43,135,201,prone
-46,130,190,prone
-41,134,204,prone
-38,132,185,prone
-45,133,197,prone
-39,136,209,prone
-44,131,191,prone
-42,135,199,prone
-47,133,194,prone
-34,133,198,prone
-44,131,198,prone
-43,129,191,prone
