X,Y,Z,pos
-62,-2,-222,supine
-64,0,-225,supine
-70,-2,-233,supine
-68,-1,-224,supine
-65,0,-221,supine
-70,-4,-238,supine
-64,0,-225,supine
-63,0,-227,supine
-67,-3,-218,supine
-73,-7,-239,supine
-64,-3,-223,supine
-61,2,-219,supine
-69,1,-235,supine
-68,0,-240,supine
-67,3,-236,supine
-64,2,-227,supine
-71,0,-238,supine
-69,2,-234,supine
-73,-2,-243,supine
-69,-2,-224,supine
-69,-5,-244,supine
-67,1,-231,supine
-56,1,-222,supine
-71,1,-232,supine
-69,7,-227,supine
-67,11,-220,supine
-75,-1,-242,supine
-68,-6,-238,supine
-67,-10,-234,supine
-60,-26,-231,supine
-63,4,-232,supine
-67,0,-222,supine
-68,-3,-227,supine
-66,-2,-236,supine
-68,4,-217,supine
-69,-5,-234,supine
-73,3,-227,supine
-67,4,-225,supine
-75,4,-232,supine
-79,2,-232,supine
-78,1,-237,supine
-77,-3,-221,supine
-73,-13,-228,supine
-71,-12,-225,supine
-72,-17,-230,supine
-68,-16,-233,supine
-70,-11,-227,supine
-72,-7,-228,supine
-70,-4,-235,supine
-64,-3,-230,supine
-68,-3,-234,supine
-65,0,-235,supine
-69,-2,-236,supine
-70,-7,-228,supine
-67,-9,-223,supine
-65,-6,-223,supine
-72,-15,-232,supine
-63,-7,-222,supine
-65,-5,-228,supine
-62,1,-226,supine
-66,5,-237,supine
-66,11,-221,supine
-69,12,-237,supine
-65,5,-216,supine
-77,-3,-237,supine
-72,-19,-238,supine
-68,-34,-229,supine
-57,-21,-233,supine
-71,-3,-234,supine
-83,22,-232,supine
-73,27,-214,supine
-79,16,-230,supine
-68,11,-224,supine
-69,11,-229,supine
-74,11,-227,supine
-71,3,-237,supine
-78,-6,-234,supine
-70,-5,-228,supine
-71,-6,-233,supine
-73,-2,-230,supine
-69,-4,-235,supine
-68,-1,-232,supine
-63,-1,-233,supine
-63,3,-226,supine
-64,0,-224,supine
-70,-1,-239,supine
-72,-4,-229,supine
-63,1,-226,supine
-67,3,-227,supine
-70,5,-233,supine
-64,6,-240,supine
-69,5,-242,supine
-69,3,-226,supine
-69,-2,-227,supine
-67,2,-236,supine
-65,-4,-243,supine
-68,0,-224,supine
-70,2,-231,supine
-62,3,-222,supine
-70,1,-237,supine
-67,4,-223,supine
-67,1,-225,supine
-61,1,-229,supine
-59,-1,-232,supine
-62,2,-222,supine
-64,1,-235,supine
-64,4,-247,supine
-70,9,-232,supine
-63,6,-231,supine
-64,3,-234,supine
-60,5,-225,supine
-62,6,-226,supine
-66,2,-231,supine
-67,1,-223,supine
-66,-1,-234,supine
-60,2,-229,supine
-68,0,-233,supine
-69,2,-235,supine
-63,6,-229,supine
-66,4,-230,supine
-62,3,-238,supine
-60,7,-233,supine
-65,7,-227,supine
-68,6,-234,supine
-66,3,-224,supine
-59,2,-220,supine
-59,4,-238,supine
-64,3,-224,supine
-63,3,-232,supine
-70,2,-237,supine
-67,5,-233,supine
-65,0,-232,supine
-67,4,-224,supine
-69,3,-231,supine
-63,0,-218,supine
-64,4,-229,supine
-61,7,-237,supine
-59,7,-229,supine
-57,12,-222,supine
-58,8,-236,supine
-57,6,-232,supine
-58,2,-227,supine
-63,-3,-233,supine
-56,1,-225,supine
-58,1,-232,supine
-60,4,-223,supine
-65,2,-238,supine
-61,2,-233,supine
-67,3,-227,supine
-66,4,-231,supine
-69,3,-237,supine
-66,4,-235,supine
-64,7,-219,supine
-65,1,-237,supine
-66,5,-224,supine
-62,4,-233,supine
-61,4,-225,supine
-58,3,-228,supine
-63,0,-237,supine
-71,0,-240,supine
-65,2,-229,supine
-66,4,-237,supine
-68,0,-231,supine
-64,7,-230,supine
-65,8,-214,supine
-63,6,-226,supine
-66,8,-239,supine
-67,3,-238,supine
-65,5,-229,supine
-65,1,-235,supine
-64,3,-227,supine
-69,0,-242,supine
-62,3,-237,supine
-67,1,-240,supine
-62,4,-241,supine
-60,9,-224,supine
-65,3,-240,supine
-63,7,-234,supine
-58,6,-220,supine
-63,5,-244,supine
-65,6,-225,supine
-68,1,-230,supine
-65,5,-239,supine
-65,4,-227,supine
-63,2,-234,supine
-69,1,-224,supine
-70,3,-236,supine
-62,-2,-234,supine
-64,5,-220,supine
-64,6,-235,supine
-67,7,-223,supine
-67,4,-229,supine
-68,-1,-232,supine
-67,2,-241,supine
-67,6,-243,supine
-64,5,-229,supine
-69,5,-230,supine
-71,3,-225,supine
-72,0,-222,supine
-68,-3,-220,supine
-70,-3,-232,supine
-63,-5,-243,supine
-61,6,-234,supine
-66,9,-230,supine
-67,6,-236,supine
-66,12,-234,supine
-70,12,-233,supine
-61,8,-228,supine
-66,8,-236,supine
-64,6,-227,supine
-67,6,-218,supine
-67,2,-224,supine
-75,4,-240,supine
-68,1,-234,supine
-67,5,-224,supine
-67,0,-241,supine
-66,0,-233,supine
-68,-1,-240,supine
-64,2,-233,supine
-67,3,-232,supine
-68,4,-237,supine
-61,9,-237,supine
-65,12,-220,supine
-70,11,-227,supine
-68,11,-225,supine
-68,11,-233,supine
-71,7,-226,supine
-72,4,-231,supine
-67,5,-232,supine
-67,1,-235,supine
-64,5,-243,supine
-66,5,-235,supine
-57,6,-219,supine
-67,4,-228,supine
-68,1,-241,supine
-63,4,-231,supine
-70,9,-241,supine
-68,15,-228,supine
-62,18,-216,supine
-66,12,-245,supine
-71,13,-228,supine
-66,9,-233,supine
-63,8,-229,supine
-61,11,-229,supine
-67,10,-228,supine
-65,7,-225,supine
-65,6,-231,supine
-67,6,-229,supine
-60,7,-222,supine
-63,8,-230,supine
-67,10,-234,supine
-62,8,-228,supine
-65,8,-239,supine
-68,12,-231,supine
-73,12,-233,supine
-71,10,-241,supine
-70,14,-227,supine
-65,9,-226,supine
-68,8,-226,supine
-65,8,-233,supine
-66,10,-241,supine
-66,11,-227,supine
-68,12,-232,supine
-67,11,-238,supine
-66,11,-239,supine
-67,10,-229,supine
-64,7,-231,supine
-70,9,-234,supine
-69,4,-229,supine
-68,9,-220,supine
-67,6,-225,supine
-73,7,-239,supine
-69,9,-230,supine
-65,10,-222,supine
-72,7,-226,supine
-65,9,-227,supine
-72,8,-242,supine
-71,9,-224,supine
-64,9,-236,supine
-72,11,-232,supine
-69,11,-243,supine
-71,9,-237,supine
-71,9,-238,supine
-67,6,-232,supine
-73,6,-228,supine
-67,6,-213,supine
-69,7,-237,supine
-74,6,-225,supine
-72,9,-239,supine
-67,11,-228,supine
-70,7,-232,supine
-73,7,-229,supine
-72,6,-219,supine
-76,7,-233,supine
-75,5,-221,supine
-75,5,-228,supine
-72,5,-234,supine
-69,10,-219,supine
-68,13,-225,supine
-72,9,-238,supine
-71,9,-235,supine
-65,10,-225,supine
-68,6,-238,supine
-69,7,-233,supine
-72,5,-234,supine
-68,6,-231,supine
-70,3,-240,supine
-72,7,-230,supine
-74,3,-234,supine
-68,5,-223,supine
-68,5,-216,supine
-71,5,-225,supine
-71,6,-227,supine
-69,5,-222,supine
-70,6,-219,supine
-73,4,-234,supine
-66,7,-220,supine
-65,7,-228,supine
-63,5,-222,supine
-69,6,-230,supine
-71,5,-219,supine
-70,3,-235,supine
-70,0,-226,supine
-72,0,-237,supine
-67,5,-219,supine
-73,4,-228,supine
-71,4,-233,supine
-77,2,-231,supine
-71,1,-233,supine
-73,3,-232,supine
-71,1,-241,supine
-71,-1,-227,supine
-69,-1,-235,supine
-72,-1,-240,supine
-69,5,-234,supine
-71,8,-241,supine
-73,7,-240,supine
-76,2,-234,supine
-73,10,-221,supine
-64,8,-226,supine
-68,8,-233,supine
-68,9,-228,supine
-68,11,-223,supine
-68,11,-227,supine
-67,7,-225,supine
-56,-7,-217,supine
-70,2,-244,supine
-66,6,-236,supine
-58,6,-234,supine
-60,12,-227,supine
-69,10,-230,supine
-64,12,-221,supine
-65,18,-227,supine
-67,13,-229,supine
-66,10,-232,supine
-63,12,-231,supine
-60,12,-220,supine
-64,14,-237,supine
-68,14,-241,supine
-66,15,-239,supine
-65,16,-218,supine
-62,16,-228,supine
-60,16,-226,supine
-62,15,-234,supine
-62,10,-232,supine
-59,12,-227,supine
-59,16,-223,supine
-58,14,-229,supine
-58,16,-220,supine
-62,17,-235,supine
-64,14,-227,supine
-64,13,-229,supine
-69,9,-230,supine
-57,10,-235,supine
-65,7,-235,supine
-62,9,-233,supine
-60,9,-238,supine
-60,14,-233,supine
-65,14,-237,supine
-61,14,-221,supine
-66,10,-236,supine
-58,11,-227,supine
-64,13,-237,supine
-66,10,-244,supine
-59,8,-230,supine
-56,9,-225,supine
-56,10,-225,supine
-63,6,-243,supine
-54,10,-232,supine
-61,8,-231,supine
-56,10,-235,supine
-63,9,-235,supine
-53,15,-224,supine
-65,8,-235,supine
-60,9,-227,supine
-62,12,-230,supine
-61,5,-233,supine
-58,8,-224,supine
-64,7,-228,supine
-60,12,-231,supine
