X,Y,Z,pos
87,139,189,prone
85,140,189,prone
85,139,189,prone
90,140,178,prone
91,140,183,prone
94,139,184,prone
93,139,174,prone
91,138,187,prone
86,142,181,prone
83,143,188,prone
91,138,191,prone
89,138,182,prone
88,140,177,prone
88,143,184,prone
85,139,189,prone
91,139,174,prone
84,137,194,prone
81,138,190,prone
89,138,193,prone
91,139,188,prone
92,142,185,prone
85,140,186,prone
83,136,181,prone
88,136,177,prone
83,138,181,prone
92,137,189,prone
90,140,181,prone
84,142,187,prone
85,139,183,prone
86,142,180,prone
90,137,184,prone
83,139,181,prone
85,138,188,prone
92,140,175,prone
84,136,189,prone
86,139,176,prone
85,140,183,prone
90,137,190,prone
92,136,191,prone
92,138,183,prone
93,141,179,prone
84,139,181,prone
87,142,185,prone
90,142,170,prone
83,142,181,prone
85,139,180,prone
88,137,188,prone
91,139,187,prone
83,137,188,prone
85,139,184,prone
87,135,198,prone
89,136,182,prone
84,136,191,prone
92,135,184,prone
87,135,188,prone
88,136,186,prone
88,134,192,prone
86,139,176,prone
87,139,182,prone
86,137,175,prone
87,137,183,prone
91,136,185,prone
87,134,188,prone
79,137,192,prone
82,135,181,prone
87,135,186,prone
86,134,183,prone
88,133,188,prone
86,136,192,prone
88,137,187,prone
97,130,200,prone
92,130,194,prone
89,132,191,prone
83,139,181,prone
81,135,190,prone
88,132,186,prone
86,130,193,prone
85,136,190,prone
90,131,199,prone
88,137,199,prone
87,136,192,prone
88,139,198,prone
74,134,198,prone
83,132,190,prone
87,131,171,prone
82,132,185,prone
89,132,193,prone
85,137,188,prone
87,138,185,prone
79,135,192,prone
79,137,193,prone
82,136,184,prone
85,141,187,prone
91,139,185,prone
84,136,184,prone
87,141,180,prone
86,140,192,prone
86,138,175,prone
87,135,176,prone
88,131,194,prone
98,134,183,prone
86,137,186,prone
73,136,193,prone
85,139,186,prone
96,138,188,prone
91,139,176,prone
89,137,179,prone
90,130,181,prone
94,132,177,prone
91,135,184,prone
85,136,171,prone
88,136,205,prone
81,134,193,prone
84,137,189,prone
83,137,183,prone
95,136,187,prone
90,133,187,prone
84,135,194,prone
76,142,189,prone
93,143,185,prone
91,140,175,prone
93,137,177,prone
90,140,187,prone
94,138,187,prone
93,137,186,prone
85,140,187,prone
87,139,188,prone
96,141,183,prone
93,140,184,prone
91,139,174,prone
89,134,185,prone
85,137,184,prone
82,138,191,prone
84,140,178,prone
87,140,178,prone
94,137,180,prone
89,140,187,prone
90,138,192,prone
88,142,184,prone
91,139,187,prone
89,139,176,prone
86,135,178,prone
92,139,180,prone
91,137,176,prone
87,135,194,prone
90,136,179,prone
89,136,181,prone
93,133,185,prone
87,133,196,prone
87,133,190,prone
89,138,184,prone
92,133,187,prone
85,135,190,prone
92,132,187,prone
92,130,196,prone
92,132,189,prone
89,132,182,prone
88,133,179,prone
86,139,189,prone
107,133,187,prone
78,127,191,prone
83,129,186,prone
89,132,176,prone
89,133,196,prone
98,135,195,prone
97,136,189,prone
94,133,193,prone
89,128,186,prone
89,126,186,prone
85,131,178,prone
85,132,186,prone
88,138,187,prone
88,139,176,prone
90,140,184,prone
90,143,192,prone
95,141,173,prone
94,141,179,prone
96,135,189,prone
100,131,185,prone
91,132,188,prone
90,131,181,prone
82,134,186,prone
90,135,174,prone
94,138,176,prone
90,137,184,prone
90,141,182,prone
92,139,182,prone
89,136,179,prone
88,132,192,prone
84,135,195,prone
91,137,184,prone
89,135,190,prone
86,134,195,prone
87,136,187,prone
80,137,190,prone
81,138,176,prone
84,137,184,prone
89,135,186,prone
88,132,188,prone
88,133,198,prone
87,134,184,prone
85,133,186,prone
84,132,203,prone
81,131,197,prone
77,130,198,prone
77,132,191,prone
80,131,180,prone
84,133,191,prone
83,133,186,prone
85,130,205,prone
89,132,203,prone
85,131,195,prone
84,133,189,prone
85,128,189,prone
81,129,193,prone
85,129,194,prone
81,126,194,prone
83,128,201,prone
78,133,192,prone
79,130,192,prone
79,130,193,prone
80,131,197,prone
83,133,194,prone
80,125,199,prone
77,131,187,prone
82,129,191,prone
81,131,199,prone
87,131,190,prone
78,129,199,prone
75,130,197,prone
84,129,192,prone
76,123,202,prone
74,124,205,prone
81,124,211,prone
78,124,204,prone
78,124,196,prone
77,128,195,prone
74,131,196,prone
75,126,194,prone
76,121,201,prone
73,122,207,prone
76,123,208,prone
69,124,212,prone
80,125,199,prone
80,119,200,prone
77,122,202,prone
79,123,201,prone
82,119,213,prone
76,118,193,prone
77,120,188,prone
77,121,200,prone
73,119,205,prone
76,121,212,prone
75,122,194,prone
74,117,210,prone
70,116,200,prone
72,119,209,prone
69,118,214,prone
72,121,223,prone
73,123,228,prone
70,117,209,prone
69,119,212,prone
66,117,212,prone
70,119,208,prone
69,122,206,prone
64,119,217,prone
65,121,204,prone
66,121,203,prone
70,122,204,prone
71,122,206,prone
72,118,211,prone
71,119,204,prone
65,121,205,prone
70,122,203,prone
68,121,209,prone
68,117,206,prone
72,117,212,prone
69,117,202,prone
68,119,224,prone
67,116,213,prone
70,116,210,prone
70,118,213,prone
68,117,218,prone
68,119,216,prone
67,117,212,prone
67,118,205,prone
74,119,205,prone
69,120,204,prone
72,114,206,prone
68,118,214,prone
66,120,212,prone
68,118,211,prone
72,118,196,prone
75,119,202,prone
72,117,207,prone
67,117,203,prone
69,116,211,prone
70,118,210,prone
65,122,206,prone
66,122,204,prone
70,121,196,prone
73,117,206,prone
70,121,198,prone
71,121,198,prone
71,121,203,prone
69,118,210,prone
75,116,206,prone
71,115,216,prone
73,119,197,prone
73,119,198,prone
76,119,201,prone
68,117,205,prone
77,120,205,prone
75,117,198,prone
74,116,199,prone
71,117,212,prone
71,121,213,prone
74,118,211,prone
79,121,203,prone
70,120,215,prone
68,121,198,prone
66,124,201,prone
68,122,205,prone
73,122,198,prone
67,121,202,prone
72,122,207,prone
72,123,197,prone
73,121,206,prone
72,121,202,prone
73,118,209,prone
80,120,205,prone
69,120,214,prone
74,123,205,prone
76,120,190,prone
73,121,190,prone
69,121,206,prone
68,123,210,prone
74,121,204,prone
74,118,199,prone
75,120,205,prone
75,119,210,prone
74,119,205,prone
71,117,206,prone
75,121,204,prone
70,123,213,prone
71,121,202,prone
65,120,204,prone
67,121,200,prone
67,124,205,prone
70,123,201,prone
67,119,210,prone
70,120,212,prone
70,124,204,prone
74,121,200,prone
72,118,201,prone
70,121,187,prone
69,123,205,prone
72,122,204,prone
74,120,203,prone
73,122,204,prone
73,122,212,prone
73,121,207,prone
68,122,209,prone
72,120,199,prone
72,122,213,prone
71,123,195,prone
67,123,202,prone
69,122,201,prone
70,120,215,prone
67,122,204,prone
69,122,209,prone
69,120,203,prone
69,125,210,prone
68,123,204,prone
71,121,190,prone
72,124,194,prone
70,124,212,prone
69,126,196,prone
64,122,211,prone
73,122,209,prone
67,124,206,prone
64,122,207,prone
75,124,201,prone
69,124,206,prone
72,122,209,prone
76,122,198,prone
73,126,195,prone
73,124,198,prone
65,122,203,prone
63,124,202,prone
70,125,203,prone
69,124,205,prone
73,124,205,prone
75,120,201,prone
70,123,207,prone
71,124,203,prone
72,125,200,prone
75,124,193,prone
70,124,199,prone
71,121,204,prone
69,125,195,prone
73,124,204,prone
76,123,199,prone
66,124,208,prone
68,122,206,prone
68,126,209,prone
69,126,197,prone
70,123,191,prone
76,122,198,prone
73,123,204,prone
69,122,205,prone
70,121,212,prone
68,124,204,prone
71,126,208,prone
71,125,212,prone
71,122,201,prone
73,123,203,prone
76,126,202,prone
71,123,204,prone
66,127,205,prone
67,125,195,prone
67,124,211,prone
71,123,199,prone
72,124,201,prone
71,129,203,prone
73,124,193,prone
77,127,198,prone
74,123,198,prone
70,124,199,prone
74,124,201,prone
69,123,200,prone
65,123,209,prone
67,125,208,prone
65,126,199,prone
72,125,204,prone
70,126,201,prone
72,127,196,prone
75,124,203,prone
67,124,203,prone
69,126,201,prone
