X,Y,Z,pos
98,60,-215,supine
96,61,-207,supine
93,58,-221,supine
95,59,-216,supine
104,51,-214,supine
97,47,-218,supine
101,56,-222,supine
95,57,-225,supine
93,56,-219,supine
96,53,-224,supine
103,56,-217,supine
100,57,-228,supine
101,64,-214,supine
96,64,-221,supine
96,65,-215,supine
100,66,-213,supine
97,64,-214,supine
104,67,-211,supine
95,63,-218,supine
105,66,-207,supine
104,63,-216,supine
99,61,-201,supine
95,61,-212,supine
103,57,-213,supine
93,56,-221,supine
92,64,-207,supine
86,69,-216,supine
91,54,-215,supine
89,55,-226,supine
93,65,-215,supine
96,64,-207,supine
89,58,-226,supine
94,61,-218,supine
96,58,-214,supine
94,56,-210,supine
95,58,-225,supine
101,55,-224,supine
100,53,-218,supine
102,48,-220,supine
108,51,-219,supine
104,60,-232,supine
103,52,-190,supine
106,55,-217,supine
106,59,-225,supine
103,53,-214,supine
96,52,-215,supine
95,53,-222,supine
100,48,-222,supine
92,60,-235,supine
84,51,-206,supine
92,48,-206,supine
90,55,-225,supine
82,47,-224,supine
73,37,-203,supine
85,44,-226,supine
82,47,-226,supine
74,44,-220,supine
83,42,-217,supine
82,50,-235,supine
88,49,-244,supine
79,40,-221,supine
81,37,-214,supine
69,32,-220,supine
79,43,-214,supine
67,42,-234,supine
78,45,-218,supine
75,44,-221,supine
73,46,-219,supine
75,41,-224,supine
76,42,-216,supine
73,41,-221,supine
68,45,-236,supine
72,47,-230,supine
80,43,-224,supine
78,45,-220,supine
72,41,-233,supine
75,43,-225,supine
74,44,-229,supine
72,44,-237,supine
74,38,-226,supine
66,35,-227,supine
70,41,-228,supine
74,41,-225,supine
71,42,-231,supine
82,44,-220,supine
75,42,-230,supine
81,45,-217,supine
75,41,-224,supine
78,41,-237,supine
71,41,-227,supine
72,41,-231,supine
73,41,-234,supine
77,43,-233,supine
69,41,-232,supine
75,45,-223,supine
81,47,-227,supine
72,39,-227,supine
73,41,-230,supine
71,43,-234,supine
70,43,-236,supine
72,46,-236,supine
72,47,-226,supine
64,42,-232,supine
66,43,-227,supine
76,43,-220,supine
70,45,-241,supine
69,44,-228,supine
74,42,-227,supine
69,47,-230,supine
64,34,-217,supine
63,32,-231,supine
69,37,-222,supine
66,41,-240,supine
67,37,-221,supine
70,35,-217,supine
69,23,-229,supine
64,32,-229,supine
65,38,-233,supine
57,34,-232,supine
61,22,-233,supine
71,26,-228,supine
65,43,-220,supine
60,42,-232,supine
58,25,-227,supine
58,29,-222,supine
67,41,-228,supine
64,36,-232,supine
60,35,-229,supine
56,24,-230,supine
54,10,-229,supine
61,11,-220,supine
64,28,-222,supine
60,28,-244,supine
64,39,-232,supine
73,59,-235,supine
68,49,-233,supine
67,29,-236,supine
68,37,-224,supine
68,42,-220,supine
64,34,-239,supine
71,28,-229,supine
63,38,-228,supine
67,33,-241,supine
68,22,-232,supine
63,23,-227,supine
58,35,-237,supine
66,39,-241,supine
70,37,-230,supine
65,35,-237,supine
63,33,-232,supine
58,41,-234,supine
70,43,-236,supine
62,39,-228,supine
61,41,-231,supine
65,33,-230,supine
63,34,-227,supine
58,40,-237,supine
65,36,-237,supine
60,32,-246,supine
61,30,-226,supine
62,21,-237,supine
58,19,-228,supine
67,33,-226,supine
70,37,-232,supine
66,38,-241,supine
57,35,-228,supine
53,37,-236,supine
51,34,-241,supine
57,31,-233,supine
57,42,-225,supine
70,48,-234,supine
69,38,-231,supine
68,38,-231,supine
72,37,-228,supine
67,34,-235,supine
65,34,-221,supine
58,34,-218,supine
57,27,-227,supine
52,30,-235,supine
57,34,-233,supine
91,42,-252,supine
66,30,-236,supine
51,26,-238,supine
55,33,-225,supine
58,36,-223,supine
54,38,-225,supine
60,34,-236,supine
62,29,-231,supine
67,35,-229,supine
64,30,-227,supine
66,31,-231,supine
59,32,-240,supine
64,36,-237,supine
60,31,-236,supine
64,32,-228,supine
59,35,-237,supine
63,37,-226,supine
59,34,-241,supine
66,32,-227,supine
61,32,-236,supine
62,31,-242,supine
68,35,-224,supine
63,38,-231,supine
59,32,-235,supine
63,33,-228,supine
60,29,-233,supine
60,33,-241,supine
64,42,-227,supine
62,38,-235,supine
67,34,-225,supine
66,33,-232,supine
66,30,-236,supine
69,32,-220,supine
67,33,-228,supine
67,29,-223,supine
64,28,-241,supine
60,26,-232,supine
64,23,-220,supine
65,34,-246,supine
67,36,-211,supine
67,34,-233,supine
71,37,-225,supine
71,32,-230,supine
64,30,-241,supine
68,38,-225,supine
75,38,-230,supine
67,37,-235,supine
67,30,-234,supine
74,23,-231,supine
72,29,-224,supine
73,28,-228,supine
72,33,-225,supine
73,25,-235,supine
68,27,-241,supine
68,27,-238,supine
62,26,-218,supine
70,27,-231,supine
73,27,-230,supine
77,31,-228,supine
75,32,-233,supine
83,35,-230,supine
81,33,-239,supine
77,38,-226,supine
75,34,-238,supine
70,25,-231,supine
70,26,-235,supine
70,29,-234,supine
73,30,-231,supine
74,29,-225,supine
63,28,-238,supine
71,30,-230,supine
73,33,-224,supine
70,33,-229,supine
71,37,-232,supine
72,35,-229,supine
72,37,-219,supine
72,31,-235,supine
69,31,-233,supine
69,30,-220,supine
68,32,-230,supine
70,30,-237,supine
68,30,-238,supine
70,32,-229,supine
64,33,-240,supine
69,34,-228,supine
71,31,-232,supine
69,34,-234,supine
77,35,-229,supine
75,35,-224,supine
69,35,-230,supine
68,30,-233,supine
65,28,-229,supine
68,32,-216,supine
69,33,-238,supine
67,36,-230,supine
69,37,-230,supine
76,38,-224,supine
77,32,-224,supine
71,33,-226,supine
69,29,-237,supine
70,28,-228,supine
66,33,-220,supine
70,34,-237,supine
67,36,-237,supine
71,39,-235,supine
63,30,-239,supine
71,34,-229,supine
66,32,-235,supine
61,15,-234,supine
60,20,-228,supine
65,32,-227,supine
65,32,-239,supine
65,35,-235,supine
67,31,-242,supine
70,33,-232,supine
64,31,-242,supine
71,29,-228,supine
68,31,-227,supine
67,33,-226,supine
72,36,-221,supine
66,33,-227,supine
72,34,-227,supine
70,31,-232,supine
68,36,-228,supine
58,29,-236,supine
60,28,-241,supine
70,29,-230,supine
64,28,-244,supine
66,35,-222,supine
65,35,-235,supine
62,31,-238,supine
70,32,-222,supine
69,31,-242,supine
67,29,-229,supine
68,33,-220,supine
67,30,-224,supine
65,32,-234,supine
66,31,-238,supine
70,34,-225,supine
67,30,-235,supine
63,32,-233,supine
65,30,-241,supine
69,31,-227,supine
65,31,-233,supine
70,32,-225,supine
66,31,-233,supine
67,31,-236,supine
67,32,-230,supine
70,33,-244,supine
65,32,-235,supine
67,29,-238,supine
68,33,-227,supine
65,32,-228,supine
65,33,-237,supine
68,33,-231,supine
66,34,-234,supine
63,33,-238,supine
71,31,-223,supine
63,25,-230,supine
70,34,-214,supine
71,35,-233,supine
69,35,-228,supine
68,33,-238,supine
64,30,-231,supine
67,29,-226,supine
66,33,-230,supine
66,29,-237,supine
71,34,-222,supine
66,28,-237,supine
69,33,-230,supine
63,30,-239,supine
68,31,-241,supine
70,33,-228,supine
69,35,-232,supine
67,30,-227,supine
67,33,-224,supine
67,30,-230,supine
69,31,-231,supine
66,32,-234,supine
67,34,-234,supine
66,33,-242,supine
73,33,-227,supine
67,33,-227,supine
69,33,-230,supine
72,32,-231,supine
67,32,-238,supine
70,32,-246,supine
75,34,-224,supine
70,35,-230,supine
66,33,-230,supine
65,27,-239,supine
66,32,-229,supine
69,36,-235,supine
69,36,-237,supine
64,34,-237,supine
69,32,-230,supine
68,28,-226,supine
72,30,-237,supine
66,31,-229,supine
72,34,-228,supine
73,32,-231,supine
66,31,-238,supine
69,32,-229,supine
66,33,-231,supine
70,32,-232,supine
71,32,-230,supine
71,32,-230,supine
65,29,-234,supine
69,32,-225,supine
69,33,-227,supine
70,30,-240,supine
66,30,-237,supine
71,31,-234,supine
70,31,-228,supine
69,31,-225,supine
65,32,-238,supine
69,33,-229,supine
73,31,-232,supine
73,31,-223,supine
66,31,-245,supine
72,32,-228,supine
65,25,-233,supine
64,29,-239,supine
71,33,-233,supine
73,36,-226,supine
69,32,-229,supine
60,32,-240,supine
70,32,-227,supine
72,29,-222,supine
69,31,-227,supine
64,31,-239,supine
72,33,-222,supine
64,31,-236,supine
72,30,-235,supine
69,31,-234,supine
65,29,-242,supine
69,35,-241,supine
74,32,-225,supine
66,31,-230,supine
70,34,-228,supine
65,28,-231,supine
70,30,-239,supine
67,33,-219,supine
68,30,-239,supine
68,32,-234,supine
66,32,-233,supine
70,31,-224,supine
68,30,-233,supine
73,30,-222,supine
68,31,-227,supine
68,32,-231,supine
71,31,-231,supine
67,35,-234,supine
71,29,-230,supine
66,29,-229,supine
66,33,-234,supine
68,36,-225,supine
63,35,-230,supine
69,35,-228,supine
68,32,-230,supine
65,26,-238,supine
70,34,-222,supine
70,32,-238,supine
72,31,-226,supine
69,32,-221,supine
66,32,-237,supine
68,32,-235,supine
66,33,-231,supine
66,36,-237,supine
71,35,-230,supine
73,30,-226,supine
71,30,-226,supine
70,31,-224,supine
71,32,-227,supine
68,31,-232,supine
67,29,-238,supine
69,31,-226,supine
70,35,-232,supine
68,32,-233,supine
70,31,-227,supine
70,35,-216,supine
69,30,-229,supine
71,29,-235,supine
66,30,-228,supine
65,32,-227,supine
61,33,-244,supine
66,27,-226,supine
69,28,-230,supine
75,34,-226,supine
70,35,-229,supine
68,33,-230,supine
69,34,-231,supine
71,32,-231,supine
64,29,-237,supine
70,32,-237,supine
70,32,-239,supine
68,35,-228,supine
66,34,-233,supine
74,31,-236,supine
67,34,-220,supine
69,37,-227,supine
70,35,-234,supine
67,34,-234,supine
69,31,-230,supine
67,29,-238,supine
67,29,-231,supine
71,30,-228,supine
69,30,-224,supine
73,28,-230,supine
69,32,-233,supine
76,33,-223,supine
66,30,-237,supine
69,31,-233,supine
64,32,-240,supine
67,33,-230,supine
74,33,-232,supine
65,32,-249,supine
72,32,-230,supine
70,28,-233,supine
64,30,-236,supine
68,31,-235,supine
69,32,-220,supine
66,33,-229,supine
68,32,-228,supine
70,28,-236,supine
67,33,-226,supine
74,33,-238,supine
71,31,-235,supine
71,29,-228,supine
66,33,-231,supine
65,29,-222,supine
65,29,-233,supine
70,33,-233,supine
66,32,-234,supine
67,31,-237,supine
69,29,-226,supine
72,28,-228,supine
70,31,-227,supine
73,33,-232,supine
63,28,-234,supine
68,32,-229,supine
66,31,-237,supine
72,34,-223,supine
71,31,-228,supine
69,32,-233,supine
76,32,-233,supine
70,30,-239,supine
69,32,-228,supine
69,30,-215,supine
71,35,-234,supine
67,31,-237,supine
68,31,-225,supine
64,26,-235,supine
72,33,-232,supine
72,36,-221,supine
62,31,-239,supine
68,34,-234,supine
67,26,-240,supine
70,27,-227,supine
64,28,-234,supine
71,33,-224,supine
71,28,-239,supine
69,25,-235,supine
63,29,-235,supine
69,30,-235,supine
70,28,-232,supine
70,30,-230,supine
72,32,-225,supine
70,31,-227,supine
66,29,-228,supine
70,27,-234,supine
65,26,-235,supine
66,28,-240,supine
73,28,-225,supine
66,29,-235,supine
66,30,-231,supine
71,31,-228,supine
71,30,-231,supine
75,30,-226,supine
74,31,-220,supine
70,29,-233,supine
73,27,-231,supine
65,27,-238,supine
70,31,-226,supine
67,26,-235,supine
69,25,-219,supine
69,31,-231,supine
71,32,-239,supine
67,34,-224,supine
74,31,-229,supine
67,26,-223,supine
71,27,-234,supine
64,27,-233,supine
66,31,-237,supine
70,29,-237,supine
72,28,-234,supine
66,28,-233,supine
75,26,-241,supine
70,29,-231,supine
67,31,-229,supine
69,32,-236,supine
70,29,-227,supine
64,27,-236,supine
70,28,-230,supine
69,29,-224,supine
71,29,-237,supine
67,24,-247,supine
76,29,-226,supine
64,27,-233,supine
69,29,-234,supine
71,31,-227,supine
68,30,-232,supine
65,29,-245,supine
72,29,-224,supine
64,28,-241,supine
71,28,-232,supine
66,30,-225,supine
74,30,-227,supine
69,29,-226,supine
68,30,-246,supine
71,33,-230,supine
68,27,-219,supine
60,26,-224,supine
66,32,-229,supine
65,34,-235,supine
70,33,-225,supine
65,33,-230,supine
70,31,-228,supine
72,29,-235,supine
69,30,-228,supine
71,29,-231,supine
67,29,-234,supine
72,33,-227,supine
70,29,-230,supine
71,33,-233,supine
66,30,-233,supine
72,34,-229,supine
69,32,-236,supine
69,33,-231,supine
66,29,-238,supine
70,27,-228,supine
67,28,-234,supine
70,28,-238,supine
66,31,-234,supine
63,32,-232,supine
66,32,-232,supine
69,31,-235,supine
68,30,-231,supine
69,32,-236,supine
70,31,-238,supine
68,31,-233,supine
71,32,-217,supine
64,33,-237,supine
70,33,-227,supine
74,33,-222,supine
66,28,-231,supine
70,31,-234,supine
73,33,-226,supine
69,32,-243,supine
69,32,-221,supine
70,31,-239,supine
69,34,-219,supine
68,35,-236,supine
68,32,-235,supine
72,30,-227,supine
71,31,-222,supine
67,31,-236,supine
68,31,-227,supine
71,32,-226,supine
68,30,-230,supine
64,31,-238,supine
70,33,-229,supine
70,29,-237,supine
66,28,-234,supine
64,31,-230,supine
71,34,-222,supine
72,31,-226,supine
73,32,-224,supine
67,30,-236,supine
68,31,-233,supine
69,32,-228,supine
69,32,-235,supine
67,32,-236,supine
69,30,-230,supine
70,30,-229,supine
70,32,-231,supine
66,29,-236,supine
71,30,-235,supine
71,33,-232,supine
73,31,-233,supine
70,27,-238,supine
67,31,-228,supine
63,30,-231,supine
72,33,-213,supine
72,34,-249,supine
68,31,-232,supine
72,30,-220,supine
66,28,-237,supine
67,34,-237,supine
70,33,-231,supine
71,34,-238,supine
74,29,-232,supine
69,29,-223,supine
73,29,-224,supine
68,28,-235,supine
72,33,-229,supine
71,32,-220,supine
67,28,-232,supine
71,34,-223,supine
67,31,-235,supine
71,32,-222,supine
64,32,-234,supine
70,33,-239,supine
69,35,-236,supine
71,30,-233,supine
70,33,-228,supine
68,30,-234,supine
75,31,-224,supine
66,31,-233,supine
71,33,-219,supine
75,28,-229,supine
73,29,-228,supine
68,33,-227,supine
71,31,-228,supine
70,33,-240,supine
71,31,-227,supine
70,29,-232,supine
67,33,-227,supine
70,32,-233,supine
64,28,-238,supine
66,31,-239,supine
70,31,-237,supine
71,33,-242,supine
69,31,-226,supine
65,30,-228,supine
69,32,-232,supine
70,34,-238,supine
66,33,-232,supine
65,34,-230,supine
73,34,-229,supine
69,25,-238,supine
66,30,-229,supine
75,33,-229,supine
71,34,-226,supine
69,30,-234,supine
63,30,-237,supine
74,33,-236,supine
65,32,-235,supine
64,33,-238,supine
66,31,-238,supine
72,32,-232,supine
72,34,-229,supine
69,32,-236,supine
67,31,-232,supine
70,32,-237,supine
72,29,-225,supine
68,31,-232,supine
73,31,-221,supine
68,33,-232,supine
68,33,-237,supine
66,31,-239,supine
70,30,-226,supine
66,31,-233,supine
69,31,-237,supine
71,31,-228,supine
67,31,-239,supine
71,31,-226,supine
69,31,-239,supine
72,34,-236,supine
69,30,-230,supine
66,30,-234,supine
77,33,-232,supine
69,32,-245,supine
65,33,-234,supine
66,34,-232,supine
73,31,-229,supine
72,29,-228,supine
67,31,-238,supine
71,31,-234,supine
71,31,-230,supine
64,29,-236,supine
69,32,-236,supine
70,32,-237,supine
71,31,-228,supine
69,36,-228,supine
66,31,-241,supine
73,33,-231,supine
65,31,-235,supine
69,28,-239,supine
71,27,-231,supine
67,29,-233,supine
69,29,-238,supine
71,31,-233,supine
70,31,-231,supine
73,31,-232,supine
70,29,-229,supine
69,30,-229,supine
66,31,-240,supine
68,29,-239,supine
71,32,-228,supine
70,29,-216,supine
69,31,-235,supine
72,30,-230,supine
71,30,-225,supine
69,31,-226,supine
73,34,-227,supine
75,35,-222,supine
70,33,-230,supine
75,34,-227,supine
67,28,-233,supine
73,28,-225,supine
66,30,-239,supine
71,29,-241,supine
70,31,-229,supine
77,31,-231,supine
69,31,-227,supine
71,33,-217,supine
73,32,-228,supine
71,30,-234,supine
65,34,-230,supine
71,30,-237,supine
68,29,-237,supine
66,32,-229,supine
69,30,-225,supine
69,31,-231,supine
66,29,-237,supine
71,32,-227,supine
67,29,-239,supine
71,31,-233,supine
71,31,-232,supine
70,28,-227,supine
70,28,-229,supine
69,28,-242,supine
73,28,-222,supine
69,31,-236,supine
62,27,-236,supine
64,27,-238,supine
71,29,-235,supine
71,30,-232,supine
67,30,-231,supine
66,29,-237,supine
65,30,-242,supine
69,30,-233,supine
74,29,-235,supine
72,28,-231,supine
67,27,-228,supine
69,26,-230,supine
70,27,-231,supine
70,26,-236,supine
70,26,-228,supine
70,29,-224,supine
70,27,-235,supine
69,27,-241,supine
70,26,-235,supine
71,27,-234,supine
68,26,-232,supine
68,26,-225,supine
69,27,-231,supine
69,28,-227,supine
68,31,-231,supine
71,28,-227,supine
70,27,-231,supine
66,24,-232,supine
71,27,-230,supine
68,29,-234,supine
71,31,-229,supine
69,34,-241,supine
73,31,-220,supine
67,26,-232,supine
73,33,-228,supine
70,30,-239,supine
75,30,-231,supine
